users,adoption,p_gossip,mix_level,server_mode,mode,fork_frac,p_contact_cross,p_group_cross,p_drop_crosscut,reps,wall_s_med,aware_cov_end_mean,evid_cov_end_mean,detected_rate,lat_aw_med,lat_ev_med,t10_aw_med,t50_aw_med,t10_ev_med,t50_ev_med,msgs_first_ev_med,msgs_50_ev_med,msgs_95_ev_med,bpd_mean,bps_mean,crosscuts_mean,evidence_mean
12000,0.2,0.005,0.03,permanent_fork,sth_proof,0.05,0.03,0.03,0.0,15,0.9501423835754395,0.0,0.0,1.0,25.0,25.0,,,,,29365.0,,,0.8734858611530247,0.8734858611530247,5.2,5.2
12000,0.2,0.005,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.9615058898925781,0.0,0.0,1.0,25.0,25.0,,,,,29365.0,,,0.8734858611530247,0.8734858611530247,5.2,5.2
12000,0.2,0.007,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,15,0.9045352935791016,0.0,0.0,1.0,25.0,25.0,,,,,29365.0,,,1.1727830766257388,1.1727830766257388,6.4,6.4
12000,0.2,0.007,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,15,0.9306426048278809,0.0,0.0,1.0,25.0,25.0,,,,,29365.0,,,1.1727830766257388,1.1727830766257388,6.4,6.4
12000,0.2,0.007,0.03,permanent_fork,sth_proof,0.05,0.03,0.03,0.0,15,0.9451982975006104,0.0,0.0,1.0,25.0,25.0,,,,,29365.0,,,1.1727830766257388,1.1727830766257388,6.4,6.4
12000,0.2,0.007,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.9530391693115234,0.0,0.0,1.0,25.0,25.0,,,,,29365.0,,,1.1727830766257388,1.1727830766257388,6.4,6.4
12000,0.2,0.01,0.01,permanent_fork,sth_proof,0.05,0.01,0.01,0.0,15,0.9206383228302002,0.0,0.0,1.0,20.0,20.0,,,,,28817.0,,,1.6798596334047984,1.6798596334047984,7.533333333333333,7.533333333333333
12000,0.2,0.01,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,15,0.9213886260986328,0.0,0.0,1.0,20.0,20.0,,,,,28817.0,,,1.6798596334047984,1.6798596334047984,7.533333333333333,7.533333333333333
12000,0.2,0.01,0.03,permanent_fork,sth_proof,0.05,0.03,0.03,0.0,15,0.9433925151824951,0.0,0.0,1.0,20.0,20.0,,,,,28817.0,,,1.6798596334047984,1.6798596334047984,7.533333333333333,7.533333333333333
12000,0.2,0.01,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.9536416530609131,0.0,0.0,1.0,20.0,20.0,,,,,28817.0,,,1.6798596334047984,1.6798596334047984,7.533333333333333,7.533333333333333
