users,adoption,p_gossip,server_mode,mode,fork_frac,p_contact_cross,p_group_cross,p_drop_crosscut,reps,wall_s_med,aware_cov_end_mean,evid_cov_end_mean,detected_rate,lat_aw_med,lat_ev_med,t10_aw_med,t50_aw_med,t10_ev_med,t50_ev_med,msgs_first_ev_med,msgs_50_ev_med,msgs_95_ev_med,bpd_mean,bps_mean,crosscuts_mean,evidence_mean
2000,0.2,0.02,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.3892679214477539,0.0,0.0,0.8,45.0,45.0,,,,,9518.0,,,3.5626529128363797,3.5626529128363797,3.466666666666667,3.466666666666667
2000,0.2,0.03,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.4136779308319092,0.0,0.0,0.8666666666666667,35.0,35.0,,,,,9240.0,,,5.627853310828265,5.627853310828265,5.133333333333334,5.133333333333334
2000,0.2,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.40734219551086426,0.0,0.0,1.0,30.0,30.0,,,,,9119.0,,,9.081847040075399,9.081847040075399,11.933333333333334,11.933333333333334
2000,0.2,0.08,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.39000988006591797,0.0,0.0,1.0,30.0,30.0,,,,,9119.0,,,13.760660506785268,13.760660506785268,15.2,15.2
2000,0.2,0.1,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.3916809558868408,0.0,0.0,1.0,25.0,25.0,,,,,8868.0,,,16.971813034229196,16.971813034229196,20.4,20.4
2000,0.2,0.15,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.38106369972229004,0.0,0.0,1.0,15.0,15.0,,,,,8319.0,,,26.435972710459506,26.435972710459506,33.8,33.8
2000,0.2,0.2,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.405214786529541,0.0,0.0,1.0,15.0,15.0,,,,,8024.0,,,35.656335023298325,35.656335023298325,48.4,48.4
2000,0.3,0.002,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.36793017387390137,0.0,0.0,0.4,87.5,87.5,,,,,12212.5,,,0.5661787704194495,0.5661787704194495,0.6,0.6
2000,0.3,0.003,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.3827667236328125,0.0,0.0,0.6,85.0,85.0,,,,,12397.0,,,1.0259417833226263,1.0259417833226263,0.8,0.8
2000,0.3,0.005,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.3812282085418701,0.0,0.0,0.8,85.0,85.0,,,,,11547.0,,,1.855403911629715,1.855403911629715,2.3333333333333335,2.3333333333333335
2000,0.3,0.008,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.3951127529144287,0.0,0.0,0.8666666666666667,85.0,85.0,,,,,11066.0,,,2.61851894294595,2.61851894294595,2.6666666666666665,2.6666666666666665
2000,0.3,0.01,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.39804983139038086,0.0,0.0,0.9333333333333333,82.5,82.5,,,,,11023.0,,,3.025030456438975,3.025030456438975,2.933333333333333,2.933333333333333
2000,0.3,0.015,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.41884517669677734,0.0,0.0,0.9333333333333333,60.0,60.0,,,,,9454.5,,,4.6408114760625825,4.6408114760625825,4.866666666666666,4.866666666666666
2000,0.3,0.02,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.3881497383117676,0.0,0.0,1.0,50.0,50.0,,,,,9030.0,,,6.170189263635105,6.170189263635105,7.933333333333334,7.933333333333334
2000,0.3,0.03,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.41176843643188477,0.0,0.0,1.0,35.0,35.0,,,,,8696.0,,,8.69990141815239,8.69990141815239,11.133333333333333,11.133333333333333
2000,0.3,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.42957472801208496,0.0,0.0,1.0,15.0,15.0,,,,,8560.0,,,14.51890997092367,14.51890997092367,18.066666666666666,18.066666666666666
2000,0.3,0.08,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.3973369598388672,0.0,0.0,1.0,15.0,15.0,,,,,8308.0,,,22.87466983918259,22.87466983918259,27.266666666666666,27.266666666666666
2000,0.3,0.1,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.39252710342407227,0.0,0.0,1.0,10.0,10.0,,,,,8031.0,,,28.333330613616067,28.333330613616067,32.333333333333336,32.333333333333336
2000,0.3,0.15,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.3938925266265869,0.0,0.0,1.0,10.0,10.0,,,,,7836.0,,,42.604854861560554,42.604854861560554,48.93333333333333,48.93333333333333
2000,0.3,0.2,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.4062685966491699,0.0,0.0,1.0,5.0,5.0,,,,,7825.0,,,57.15501007972193,57.15501007972193,68.53333333333333,68.53333333333333
2000,0.6,0.002,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.3705103397369385,0.0,0.0,0.6666666666666666,102.5,102.5,,,,,12865.0,,,1.4599542428010113,1.4599542428010113,2.533333333333333,2.533333333333333
2000,0.6,0.003,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.38311123847961426,0.0,0.0,0.8,90.0,90.0,,,,,12666.0,,,1.9978329620550879,1.9978329620550879,2.8,2.8
2000,0.6,0.005,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.3855915069580078,0.0,0.0,0.9333333333333333,82.5,82.5,,,,,10728.0,,,3.114831555099843,3.114831555099843,5.133333333333334,5.133333333333334
2000,0.6,0.008,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.39069461822509766,0.0,0.0,1.0,70.0,70.0,,,,,10192.0,,,4.5722720794214,4.5722720794214,6.733333333333333,6.733333333333333
2000,0.6,0.01,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.3965425491333008,0.0,0.0,1.0,50.0,50.0,,,,,10086.0,,,5.592920318459716,5.592920318459716,7.866666666666666,7.866666666666666
2000,0.6,0.015,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.39923930168151855,0.0,0.0,1.0,35.0,35.0,,,,,9205.0,,,7.86801406804735,7.86801406804735,9.6,9.6
2000,0.6,0.02,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.4064164161682129,0.0,0.0,1.0,25.0,25.0,,,,,8963.0,,,10.330705220326744,10.330705220326744,13.4,13.4
2000,0.6,0.03,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.40160536766052246,0.0,0.0,1.0,20.0,20.0,,,,,8748.0,,,14.972986609870075,14.972986609870075,16.6,16.6
2000,0.6,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.41973042488098145,0.0,0.0,1.0,10.0,10.0,,,,,8299.0,,,25.60778297434321,25.60778297434321,31.666666666666668,31.666666666666668
2000,0.6,0.08,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.3965296745300293,0.0,0.0,1.0,0.0,0.0,,,,,7933.0,,,41.83539258279392,41.83539258279392,48.53333333333333,48.53333333333333
2000,0.6,0.1,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.38805532455444336,0.0,0.0,1.0,0.0,0.0,,,,,7778.0,,,52.65710241004029,52.65710241004029,62.53333333333333,62.53333333333333
2000,0.6,0.15,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.3954932689666748,0.0,0.0,1.0,0.0,0.0,,,,,7778.0,,,80.22165674122589,80.22165674122589,95.33333333333333,95.33333333333333
2000,0.6,0.2,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.40994858741760254,0.0,0.0,1.0,0.0,0.0,,,,,7778.0,,,109.93078811573024,109.93078811573024,130.6,130.6
8000,0.05,0.002,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.8063998222351074,0.0,0.0,0.26666666666666666,105.0,105.0,,,,,37608.0,,,0.12040689480339418,0.12040689480339418,0.9333333333333333,0.9333333333333333
8000,0.05,0.003,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.8084936141967773,0.0,0.0,0.4666666666666667,60.0,60.0,,,,,29692.0,,,0.18050776427736256,0.18050776427736256,1.2666666666666666,1.2666666666666666
8000,0.05,0.005,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7847063541412354,0.0,0.0,0.4666666666666667,50.0,50.0,,,,,27979.0,,,0.23802672663723046,0.23802672663723046,1.4666666666666666,1.4666666666666666
8000,0.05,0.008,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7684612274169922,0.0,0.0,0.6,75.0,75.0,,,,,31410.0,,,0.3664401166734467,0.3664401166734467,1.7333333333333334,1.7333333333333334
8000,0.05,0.01,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7961089611053467,0.0,0.0,0.6666666666666666,55.0,55.0,,,,,29218.5,,,0.47261942280313896,0.47261942280313896,1.9333333333333333,1.9333333333333333
8000,0.05,0.015,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7577648162841797,0.0,0.0,0.8666666666666667,95.0,95.0,,,,,34314.0,,,0.6776739281067831,0.6776739281067831,2.2,2.2
8000,0.05,0.02,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,15,0.7627215385437012,0.0,0.0,1.0,75.0,75.0,,,,,31410.0,,,0.9120936845381368,0.9120936845381368,2.8666666666666667,2.8666666666666667
