server_mode,mode,users,hours,dt_min,p_gossip,adoption,fork_frac,fork_hour,detected,lat_aw_min,lat_ev_min,aware_cov_end,evid_cov_end,t10_aw,t50_aw,t10_ev,t50_ev,msgs_first_ev,msgs_10_ev,msgs_50_ev,msgs_95_ev,bytes_per_send,bytes_per_delivery,crosscuts,crosscut_rate,proof_inconsistent,evidence_events,seed,p_contact_cross,p_group_cross,p_drop_crosscut,sticky_victims,msg_rate_1to1,msg_rate_group,groups,avg_group_size,proof_withhold_rate,proof_timeout_rate,invalid_proof_rate,wall_s,run_dir,structure
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,110.0,110.0,0.0,0.0,,,,,85538.0,,,,2.0967934674367656,2.0967934674367656,30.0,0.00024895439155546705,30,30,60009,0.005,0.0,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.0180137157440186,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_2/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s60009_drop0_pc0p005_pgc0,"Groups
within-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,5.0,5.0,0.0,0.0,,,,,47782.0,,,,1.8428566490372982,1.8428566490372982,9.0,7.77766255314736e-05,9,9,60010,0.005,0.0,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.007340908050537,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_2/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s60010_drop0_pc0p005_pgc0,"Groups
within-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,20.0,20.0,0.0,0.0,,,,,51066.0,,,,2.6434128766121874,2.6434128766121874,16.0,0.00013924425182322943,16,16,60011,0.005,0.0,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.017765760421753,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_2/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s60011_drop0_pc0p005_pgc0,"Groups
within-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,35.0,35.0,0.0,0.0,,,,,57892.0,,,,1.9741612418627943,1.9741612418627943,13.0,0.0001084960774495076,13,13,61000,0.005,0.05,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.030698299407959,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_3/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s61000_drop0_pc0p005_pgc0p05,"Groups
cross-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,10.0,10.0,0.0,0.0,,,,,51329.0,,,,2.1724364611168503,2.1724364611168503,7.0,5.9761126241110535e-05,7,7,61001,0.005,0.05,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.018911600112915,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_3/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s61001_drop0_pc0p005_pgc0p05,"Groups
cross-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,65.0,65.0,0.0,0.0,,,,,65675.0,,,,1.8030193111548694,1.8030193111548694,6.0,5.1818841330707844e-05,6,6,61002,0.005,0.05,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.0338757038116455,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_3/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s61002_drop0_pc0p005_pgc0p05,"Groups
cross-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,125.0,125.0,0.0,0.0,,,,,91892.0,,,,1.225697620746087,1.225697620746087,4.0,3.3569720112458565e-05,4,4,61003,0.005,0.05,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.057936668395996,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_3/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s61003_drop0_pc0p005_pgc0p05,"Groups
cross-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,10.0,10.0,0.0,0.0,,,,,48455.0,,,,2.0001417333994755,2.0001417333994755,18.0,0.00015945007441003472,18,18,61004,0.005,0.05,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.0489821434020996,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_3/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s61004_drop0_pc0p005_pgc0p05,"Groups
cross-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,65.0,65.0,0.0,0.0,,,,,67417.0,,,,1.702949314181433,1.702949314181433,5.0,4.204896181113288e-05,5,5,61005,0.005,0.05,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.0593507289886475,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_3/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s61005_drop0_pc0p005_pgc0p05,"Groups
cross-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,40.0,40.0,0.0,0.0,,,,,57442.0,,,,2.102415458937198,2.102415458937198,4.0,3.450655624568668e-05,4,4,61006,0.005,0.05,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.007910966873169,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_3/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s61006_drop0_pc0p005_pgc0p05,"Groups
cross-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,75.0,75.0,0.0,0.0,,,,,65902.0,,,,2.025330989200244,2.025330989200244,14.0,0.00012557855835815005,14,14,61007,0.005,0.05,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.0209715366363525,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_3/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s61007_drop0_pc0p005_pgc0p05,"Groups
cross-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,60.0,60.0,0.0,0.0,,,,,64097.0,,,,1.9157088122605364,1.9157088122605364,14.0,0.00011973180076628352,14,14,61008,0.005,0.05,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.0392568111419678,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_3/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s61008_drop0_pc0p005_pgc0p05,"Groups
cross-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,5.0,5.0,0.0,0.0,,,,,48880.0,,,,1.9763263794177568,1.9763263794177568,9.0,7.576905591756326e-05,9,9,61009,0.005,0.05,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.0095603466033936,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_3/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s61009_drop0_pc0p005_pgc0p05,"Groups
cross-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,20.0,20.0,0.0,0.0,,,,,48609.0,,,,1.3563759505079584,1.3563759505079584,9.0,7.875324857150357e-05,9,9,61010,0.005,0.05,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.0117950439453125,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_3/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s61010_drop0_pc0p005_pgc0p05,"Groups
cross-cut"
permanent_fork,sth_proof,12000,6.0,5.0,0.01,0.2,0.05,3.0,True,50.0,50.0,0.0,0.0,,,,,60697.0,,,,2.099763113367174,2.099763113367174,3.0,2.5380710659898476e-05,3,3,61011,0.005,0.05,0.0,True,0.04,0.24,2000,6,0.0,0.0,0.0,1.041811227798462,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_fanout/cond_3/permanent_fork_sth_proof_n12000_pg0p01_a0p2_ff0p05_s61011_drop0_pc0p005_pgc0p05,"Groups
cross-cut"
