run_dir,mode,p_gossip,adoption,t_since_release_min,aware_new_frac,cum_msgs_since_release,cum_gossip_bytes_since_release
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58006_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,115.0,0.0,15937,8320
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,0.0,0.0,621,128
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,5.0,0.0,1229,256
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,10.0,0.0,1900,384
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,15.0,0.0,2504,384
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,20.0,0.0,3185,512
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,25.0,0.0,3897,640
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,30.0,0.0,4415,896
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,35.0,0.0,5079,1024
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,40.0,0.0,5720,1024
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,45.0,0.0,6400,1152
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,50.0,0.0,6988,1152
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,55.0,0.0,7590,1152
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,60.0,0.0,8267,1152
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,65.0,0.0,8979,1280
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,70.0,0.0,9488,1280
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,75.0,0.0,10063,1280
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,80.0,0.0,10672,1280
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,85.0,0.0,11272,1280
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,90.0,0.0,11969,1280
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,95.0,0.0,12734,1280
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,100.0,0.0,13371,1280
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,105.0,0.0,13966,1536
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,110.0,0.0,14712,1536
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_only_n12000_pg0p02_a0p2_ff0_s58007_drop0_pc0p05_pgc0p05,sth_only,0.02,0.2,115.0,0.0,15498,1920
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,0.0,0.0,809,896
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,5.0,0.0,1519,896
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,10.0,0.0,2114,1792
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,15.0,0.0,2731,1792
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,20.0,0.0,3318,1792
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,25.0,0.0,4015,1792
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,30.0,0.0,4718,1792
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,35.0,0.0,5396,1792
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,40.0,0.0,6084,1792
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,45.0,0.0,6754,1792
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,50.0,0.0,7435,2688
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,55.0,0.0,8168,2688
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,60.0,0.0,8782,2688
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,65.0,0.0,9361,2688
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,70.0,0.0,10002,2688
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,75.0,0.0,10613,16128
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,80.0,0.0,11349,17024
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,85.0,0.0,11929,17024
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,90.0,0.0,12604,17024
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,95.0,0.0,13336,17024
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,100.0,0.0,13942,17024
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,105.0,0.0,14615,17024
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,110.0,0.0,15425,17920
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58000_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,115.0,0.0,16226,17920
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,0.0,0.0,810,0
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,5.0,0.0,1446,7168
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,10.0,0.0,2131,18816
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,15.0,0.0,2947,18816
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,20.0,0.0,3696,18816
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,25.0,0.0,4499,18816
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,30.0,0.0,5155,18816
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,35.0,0.0,5871,19712
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,40.0,0.0,6693,19712
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,45.0,0.0,7270,19712
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,50.0,0.0,7874,19712
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,55.0,0.0,8573,19712
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,60.0,0.0,9280,19712
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,65.0,0.0,9816,19712
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,70.0,0.0,10406,19712
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,75.0,0.0,11062,20608
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,80.0,0.0,11643,20608
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,85.0,0.0,12260,20608
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,90.0,0.0,12965,20608
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,95.0,0.0,13671,21504
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,100.0,0.0,14421,21504
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,105.0,0.0,15098,34048
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,110.0,0.0,15603,34944
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58001_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,115.0,0.0,16267,34944
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,0.0,0.0,761,5376
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,5.0,0.0,1366,5376
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,10.0,0.0,1976,7168
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,15.0,0.0,2532,7168
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,20.0,0.0,3161,7168
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,25.0,0.0,3817,13440
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,30.0,0.0,4429,14336
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,35.0,0.0,5038,14336
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,40.0,0.0,5785,14336
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,45.0,0.0,6483,14336
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,50.0,0.0,7103,14336
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,55.0,0.0,7684,14336
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,60.0,0.0,8274,14336
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,65.0,0.0,8878,14336
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,70.0,0.0,9554,16128
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,75.0,0.0,10105,16128
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,80.0,0.0,10704,17024
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,85.0,0.0,11344,17024
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,90.0,0.0,11935,17024
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,95.0,0.0,12523,25088
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,100.0,0.0,13167,25088
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,105.0,0.0,13920,34048
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,110.0,0.0,14571,34048
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58002_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,115.0,0.0,15276,34944
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58003_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,0.0,0.0,730,896
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58003_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,5.0,0.0,1303,896
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58003_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,10.0,0.0,1893,1792
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58003_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,15.0,0.0,2514,1792
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58003_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,20.0,0.0,3215,1792
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58003_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,25.0,0.0,3778,1792
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58003_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,30.0,0.0,4461,1792
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58003_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,35.0,0.0,5159,2688
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58003_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,40.0,0.0,5839,11648
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58003_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,45.0,0.0,6525,11648
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58003_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,50.0,0.0,7287,11648
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58003_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,55.0,0.0,7887,11648
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58003_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,60.0,0.0,8694,11648
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58003_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,65.0,0.0,9294,11648
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58003_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,70.0,0.0,9958,11648
C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_honest_awareness/honest_sth_proof_n12000_pg0p005_a0p2_ff0_s58003_drop0_pc0p05_pgc0p05,sth_proof,0.005,0.2,75.0,0.0,10573,11648
