server_mode,mode,users,hours,dt_min,p_gossip,adoption,fork_frac,fork_hour,detected,lat_aw_min,lat_ev_min,aware_cov_end,evid_cov_end,t10_aw,t50_aw,t10_ev,t50_ev,msgs_first_ev,msgs_10_ev,msgs_50_ev,msgs_95_ev,bytes_per_send,bytes_per_delivery,crosscuts,crosscut_rate,proof_inconsistent,evidence_events,seed,p_contact_cross,p_group_cross,p_drop_crosscut,sticky_victims,msg_rate_1to1,msg_rate_group,groups,avg_group_size,proof_withhold_rate,proof_timeout_rate,invalid_proof_rate,wall_s,run_dir,adoption_fixed
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,35.0,35.0,0.0,0.0,,,,,124042.0,,,,0.5195978278402065,0.5195978278402065,9.0,3.4564070264914394e-05,9,9,47008,0.02,0.02,0.0,True,0.2,0.08,800,32,0.0,0.0,0.0,0.9357807636260986,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47008_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,155.0,155.0,0.0,0.0,,,,,244318.0,,,,0.08904167571486936,0.08904167571486936,2.0,7.361249645739861e-06,2,2,47009,0.02,0.02,0.0,True,0.2,0.08,800,32,0.0,0.0,0.0,0.9631574153900146,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47009_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.12553659343439258,0.12553659343439258,0.0,0.0,0,0,47010,0.02,0.02,0.0,True,0.2,0.08,800,32,0.0,0.0,0.0,0.9613757133483887,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47010_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.12759371475040004,0.12759371475040004,0.0,0.0,0,0,47011,0.02,0.02,0.0,True,0.2,0.08,800,32,0.0,0.0,0.0,0.9634976387023926,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47011_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,125.0,125.0,0.0,0.0,,,,,206433.0,,,,0.13496206763533497,0.13496206763533497,2.0,7.34767354286449e-06,2,2,47012,0.02,0.02,0.0,True,0.2,0.08,800,32,0.0,0.0,0.0,0.9710638523101807,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47012_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,100.0,100.0,0.0,0.0,,,,,181378.0,,,,0.12066708066169374,0.12066708066169374,1.0,3.7409189193233427e-06,1,1,47013,0.02,0.02,0.0,True,0.2,0.08,800,32,0.0,0.0,0.0,0.9440639019012451,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47013_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,60.0,60.0,0.0,0.0,,,,,148270.0,,,,0.6715121563913345,0.6715121563913345,8.0,2.968140719551514e-05,8,8,47014,0.02,0.02,0.0,True,0.2,0.08,800,32,0.0,0.0,0.0,0.9370250701904297,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47014_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.006402549586710422,0.006402549586710422,0.0,0.0,0,0,47000,0.02,0.02,0.0,True,0.2,0.08,800,64,0.0,0.0,0.0,1.0183324813842773,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47000_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,20.0,20.0,0.0,0.0,,,,,252333.0,,,,0.2236249128235265,0.2236249128235265,2.0,3.5401613605548142e-06,2,2,47001,0.02,0.02,0.0,True,0.2,0.08,800,64,0.0,0.0,0.0,1.0210657119750977,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47001_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,170.0,170.0,0.0,0.0,,,,,553378.0,,,,0.21308905135206554,0.21308905135206554,4.0,7.046595613494231e-06,4,4,47002,0.02,0.02,0.0,True,0.2,0.08,800,64,0.0,0.0,0.0,0.9996426105499268,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47002_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,75.0,75.0,0.0,0.0,,,,,333139.0,,,,0.5188917694560058,0.5188917694560058,6.0,1.0824678101134968e-05,6,6,47003,0.02,0.02,0.0,True,0.2,0.08,800,64,0.0,0.0,0.0,1.015681505203247,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47003_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.003097752055372318,0.003097752055372318,0.0,0.0,0,0,47004,0.02,0.02,0.0,True,0.2,0.08,800,64,0.0,0.0,0.0,1.0244920253753662,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47004_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,70.0,70.0,0.0,0.0,,,,,318406.0,,,,0.2566148547605021,0.2566148547605021,4.0,7.250645760638057e-06,4,4,47005,0.02,0.02,0.0,True,0.2,0.08,800,64,0.0,0.0,0.0,1.0199289321899414,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47005_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,80.0,80.0,0.0,0.0,,,,,325706.0,,,,0.20548254293524296,0.20548254293524296,2.0,3.6989225038746215e-06,2,2,47006,0.02,0.02,0.0,True,0.2,0.08,800,64,0.0,0.0,0.0,1.0072150230407715,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47006_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,105.0,105.0,0.0,0.0,,,,,388953.0,,,,0.12078298935060697,0.12078298935060697,4.0,7.094865445876819e-06,4,4,47007,0.02,0.02,0.0,True,0.2,0.08,800,64,0.0,0.0,0.0,1.0684888362884521,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47007_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,35.0,35.0,0.0,0.0,,,,,262257.0,,,,0.33948543823728716,0.33948543823728716,13.0,2.368062487704291e-05,13,13,47008,0.02,0.02,0.0,True,0.2,0.08,800,64,0.0,0.0,0.0,1.0095469951629639,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47008_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,95.0,95.0,0.0,0.0,,,,,368753.0,,,,0.21344431540909753,0.21344431540909753,2.0,3.5032220885159124e-06,2,2,47009,0.02,0.02,0.0,True,0.2,0.08,800,64,0.0,0.0,0.0,1.0677201747894287,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47009_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,85.0,85.0,0.0,0.0,,,,,347725.0,,,,0.10736831784914766,0.10736831784914766,3.0,5.446850540236792e-06,3,3,47010,0.02,0.02,0.0,True,0.2,0.08,800,64,0.0,0.0,0.0,1.0505669116973877,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47010_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,115.0,115.0,0.0,0.0,,,,,401465.0,,,,0.23587322823713538,0.23587322823713538,3.0,5.409274742473445e-06,3,3,47011,0.02,0.02,0.0,True,0.2,0.08,800,64,0.0,0.0,0.0,1.010887622833252,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47011_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,150.0,150.0,0.0,0.0,,,,,490944.0,,,,0.10517423217083699,0.10517423217083699,2.0,3.5570289559942165e-06,2,2,47012,0.02,0.02,0.0,True,0.2,0.08,800,64,0.0,0.0,0.0,1.042572259902954,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47012_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,30.0,30.0,0.0,0.0,,,,,260876.0,,,,0.11558181534089877,0.11558181534089877,8.0,1.4534936536833347e-05,8,8,47013,0.02,0.02,0.0,True,0.2,0.08,800,64,0.0,0.0,0.0,1.1147902011871338,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47013_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,85.0,85.0,0.0,0.0,,,,,357264.0,,,,0.11311603897481576,0.11311603897481576,2.0,3.506821644804556e-06,2,2,47014,0.02,0.02,0.0,True,0.2,0.08,800,64,0.0,0.0,0.0,1.3783795833587646,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47014_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,155.0,155.0,0.0,0.0,,,,,59578.0,,,,0.13548455385359806,0.13548455385359806,1.0,1.5121043956874783e-05,1,1,47000,0.02,0.02,0.0,True,0.2,0.12,800,8,0.0,0.0,0.0,1.1992168426513672,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47000_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,105.0,105.0,0.0,0.0,,,,,46838.0,,,,0.28975877934410327,0.28975877934410327,2.0,2.9399226800335153e-05,2,2,47001,0.02,0.02,0.0,True,0.2,0.12,800,8,0.0,0.0,0.0,1.1290273666381836,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47001_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.14210943695479777,0.14210943695479777,0.0,0.0,0,0,47002,0.02,0.02,0.0,True,0.2,0.12,800,8,0.0,0.0,0.0,1.1106703281402588,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47002_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,45.0,45.0,0.0,0.0,,,,,35216.0,,,,0.466694446097982,0.466694446097982,2.0,2.9763676409310076e-05,2,2,47003,0.02,0.02,0.0,True,0.2,0.12,800,8,0.0,0.0,0.0,1.0837440490722656,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47003_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.180931775566133,0.180931775566133,0.0,0.0,0,0,47004,0.02,0.02,0.0,True,0.2,0.12,800,8,0.0,0.0,0.0,1.0833508968353271,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47004_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.24076483566215987,0.24076483566215987,0.0,0.0,0,0,47005,0.02,0.02,0.0,True,0.2,0.12,800,8,0.0,0.0,0.0,1.0289673805236816,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47005_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.1939004219931059,0.1939004219931059,0.0,0.0,0,0,47006,0.02,0.02,0.0,True,0.2,0.12,800,8,0.0,0.0,0.0,1.014209270477295,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47006_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.2534993150276967,0.2534993150276967,0.0,0.0,0,0,47007,0.02,0.02,0.0,True,0.2,0.12,800,8,0.0,0.0,0.0,1.0499067306518555,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47007_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.12129598989200084,0.12129598989200084,0.0,0.0,0,0,47008,0.02,0.02,0.0,True,0.2,0.12,800,8,0.0,0.0,0.0,1.011129379272461,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47008_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,90.0,90.0,0.0,0.0,,,,,42733.0,,,,0.6050410299320327,0.6050410299320327,4.0,5.87190440539628e-05,4,4,47009,0.02,0.02,0.0,True,0.2,0.12,800,8,0.0,0.0,0.0,0.9870052337646484,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47009_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.23910690723636419,0.23910690723636419,0.0,0.0,0,0,47010,0.02,0.02,0.0,True,0.2,0.12,800,8,0.0,0.0,0.0,0.9634034633636475,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47010_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,175.0,175.0,0.0,0.0,,,,,71812.0,,,,0.24954046677435526,0.24954046677435526,1.0,1.3925249261961789e-05,1,1,47011,0.02,0.02,0.0,True,0.2,0.12,800,8,0.0,0.0,0.0,0.9836452007293701,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47011_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,155.0,155.0,0.0,0.0,,,,,61921.0,,,,0.07817362221899084,0.07817362221899084,1.0,1.4541224371092046e-05,1,1,47012,0.02,0.02,0.0,True,0.2,0.12,800,8,0.0,0.0,0.0,0.949892520904541,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47012_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,80.0,80.0,0.0,0.0,,,,,39731.0,,,,0.5621509127913205,0.5621509127913205,2.0,3.060490596642642e-05,2,2,47013,0.02,0.02,0.0,True,0.2,0.12,800,8,0.0,0.0,0.0,0.9559190273284912,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47013_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,140.0,140.0,0.0,0.0,,,,,58277.0,,,,0.1404869148754205,0.1404869148754205,1.0,1.4253948343691203e-05,1,1,47014,0.02,0.02,0.0,True,0.2,0.12,800,8,0.0,0.0,0.0,0.9188230037689209,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47014_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,50.0,50.0,0.0,0.0,,,,,192037.0,,,,0.46416202755330926,0.46416202755330926,7.0,1.84074408135037e-05,7,7,47000,0.02,0.02,0.0,True,0.2,0.12,800,32,0.0,0.0,0.0,1.017059087753296,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47000_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.10003868813468664,0.10003868813468664,0.0,0.0,0,0,47001,0.02,0.02,0.0,True,0.2,0.12,800,32,0.0,0.0,0.0,1.0456857681274414,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47001_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.08746649045212546,0.08746649045212546,0.0,0.0,0,0,47002,0.02,0.02,0.0,True,0.2,0.12,800,32,0.0,0.0,0.0,1.0427508354187012,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47002_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.24633054847036182,0.24633054847036182,0.0,0.0,0,0,47003,0.02,0.02,0.0,True,0.2,0.12,800,32,0.0,0.0,0.0,1.020348310470581,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47003_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,80.0,80.0,0.0,0.0,,,,,243022.0,,,,0.2798103100468684,0.2798103100468684,29.0,7.303516517280372e-05,29,29,47004,0.02,0.02,0.0,True,0.2,0.12,800,32,0.0,0.0,0.0,1.0139355659484863,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47004_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,105.0,105.0,0.0,0.0,,,,,258891.0,,,,0.17846851703816624,0.17846851703816624,4.0,1.0623126014176561e-05,4,4,47005,0.02,0.02,0.0,True,0.2,0.12,800,32,0.0,0.0,0.0,1.0285301208496094,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47005_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.0920783234915139,0.0920783234915139,0.0,0.0,0,0,47006,0.02,0.02,0.0,True,0.2,0.12,800,32,0.0,0.0,0.0,1.0466880798339844,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47006_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,95.0,95.0,0.0,0.0,,,,,255234.0,,,,0.22995644686491856,0.22995644686491856,40.0,0.00010265912806469578,40,40,47007,0.02,0.02,0.0,True,0.2,0.12,800,32,0.0,0.0,0.0,1.0648577213287354,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47007_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,90.0,90.0,0.0,0.0,,,,,239012.0,,,,0.3352252374167151,0.3352252374167151,8.0,2.1227535297411037e-05,8,8,47008,0.02,0.02,0.0,True,0.2,0.12,800,32,0.0,0.0,0.0,1.0398943424224854,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47008_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,90.0,90.0,0.0,0.0,,,,,250426.0,,,,0.31137232420750377,0.31137232420750377,1.0,2.536596749604925e-06,1,1,47009,0.02,0.02,0.0,True,0.2,0.12,800,32,0.0,0.0,0.0,1.0269689559936523,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47009_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,150.0,150.0,0.0,0.0,,,,,331930.0,,,,0.018980034952073295,0.018980034952073295,2.0,5.295768680824022e-06,2,2,47010,0.02,0.02,0.0,True,0.2,0.12,800,32,0.0,0.0,0.0,1.004215955734253,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47010_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,False,,,0.0,0.0,,,,,,,,,0.3191022175533891,0.3191022175533891,0.0,0.0,0,0,47011,0.02,0.02,0.0,True,0.2,0.12,800,32,0.0,0.0,0.0,1.0391147136688232,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47011_drop0_pc0p02_pgc0p02,0.05
permanent_fork,sth_proof,12000,6.0,5.0,0.005,0.05,0.05,3.0,True,125.0,125.0,0.0,0.0,,,,,302678.0,,,,0.21888773037963843,0.21888773037963843,34.0,8.562894459807284e-05,34,34,47012,0.02,0.02,0.0,True,0.2,0.12,800,32,0.0,0.0,0.0,1.0042834281921387,C:/Users/efasllija/dev/gossip-poc/out_nb_incremental_clean0104/scenario_group_highfanout_connectivity/adoption_0.05/permanent_fork_sth_proof_n12000_pg0p005_a0p05_ff0p05_s47012_drop0_pc0p02_pgc0p02,0.05
