users,adoption,p_gossip,mix_level,server_mode,mode,fork_frac,p_contact_cross,p_group_cross,p_drop_crosscut,reps,wall_s_med,aware_cov_end_mean,evid_cov_end_mean,detected_rate,lat_aw_med,lat_ev_med,t10_aw_med,t50_aw_med,t10_ev_med,t50_ev_med,msgs_first_ev_med,msgs_50_ev_med,msgs_95_ev_med,bpd_mean,bps_mean,crosscuts_mean,evidence_mean
8000,0.2,0.004,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6832854747772217,0.0,0.0,0.8333333333333334,125.0,125.0,,,,,41590.0,,,0.8703407214239259,0.8703407214239259,2.3333333333333335,2.3333333333333335
8000,0.2,0.005,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6732971668243408,0.0,0.0,0.8333333333333334,125.0,125.0,,,,,41590.0,,,1.002541934483178,1.002541934483178,2.3333333333333335,2.3333333333333335
8000,0.2,0.006,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6815166473388672,0.0,0.0,0.8333333333333334,125.0,125.0,,,,,41590.0,,,1.187978730193223,1.187978730193223,4.666666666666667,4.666666666666667
8000,0.2,0.007,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6700502634048462,0.0,0.0,0.8333333333333334,80.0,80.0,,,,,32967.0,,,1.4091523477791537,1.4091523477791537,4.833333333333333,4.833333333333333
8000,0.2,0.008,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6704871654510498,0.0,0.0,1.0,95.0,95.0,,,,,34727.0,,,1.5743496332698177,1.5743496332698177,5.5,5.5
8000,0.2,0.01,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6663047075271606,0.0,0.0,1.0,87.5,87.5,,,,,34223.0,,,1.865642724122144,1.865642724122144,6.166666666666667,6.166666666666667
8000,0.2,0.012,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6759837865829468,0.0,0.0,1.0,87.5,87.5,,,,,34223.0,,,2.3391399722707584,2.3391399722707584,6.833333333333333,6.833333333333333
8000,0.2,0.015,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6670496463775635,0.0,0.0,1.0,87.5,87.5,,,,,34223.0,,,2.9400029994780623,2.9400029994780623,8.333333333333334,8.333333333333334
8000,0.2,0.02,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6757646799087524,0.0,0.0,1.0,62.5,62.5,,,,,30253.5,,,3.754009071815861,3.754009071815861,11.333333333333334,11.333333333333334
8000,0.3,0.004,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6689025163650513,0.0,0.0,0.8333333333333334,120.0,120.0,,,,,37965.0,,,1.2836790111773964,1.2836790111773964,2.0,2.0
8000,0.3,0.005,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6893938779830933,0.0,0.0,1.0,62.5,62.5,,,,,30676.5,,,1.468465591808669,1.468465591808669,2.8333333333333335,2.8333333333333335
8000,0.3,0.006,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6776480674743652,0.0,0.0,1.0,32.5,32.5,,,,,25583.5,,,1.8212395997127437,1.8212395997127437,3.5,3.5
8000,0.3,0.007,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6772783994674683,0.0,0.0,1.0,32.5,32.5,,,,,25583.5,,,2.0481415345299436,2.0481415345299436,3.6666666666666665,3.6666666666666665
8000,0.3,0.008,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6748007535934448,0.0,0.0,1.0,32.5,32.5,,,,,25583.5,,,2.2982700103046474,2.2982700103046474,4.5,4.5
8000,0.3,0.01,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6879280805587769,0.0,0.0,1.0,25.0,25.0,,,,,24453.0,,,2.8386448553231034,2.8386448553231034,5.833333333333333,5.833333333333333
8000,0.3,0.012,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6918408870697021,0.0,0.0,1.0,25.0,25.0,,,,,24453.0,,,3.1800277040936815,3.1800277040936815,6.5,6.5
8000,0.3,0.015,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6773891448974609,0.0,0.0,1.0,17.5,17.5,,,,,23480.5,,,4.011076786980147,4.011076786980147,8.666666666666666,8.666666666666666
8000,0.3,0.02,0.02,permanent_fork,sth_proof,0.05,0.02,0.02,0.0,6,0.6865689754486084,0.0,0.0,1.0,17.5,17.5,,,,,23480.5,,,5.227172001908211,5.227172001908211,13.666666666666666,13.666666666666666
8000,0.1,0.004,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,6,0.6728276014328003,0.0,0.0,0.6666666666666666,120.0,120.0,,,,,42330.5,,,0.40117787824042045,0.40117787824042045,0.6666666666666666,0.6666666666666666
8000,0.1,0.005,0.05,permanent_fork,sth_proof,0.05,0.05,0.05,0.0,6,0.6671559810638428,0.0,0.0,0.6666666666666666,120.0,120.0,,,,,42330.5,,,0.4693728571623705,0.4693728571623705,0.8333333333333334,0.8333333333333334
